IdLugarSalida,Lugar Salida,IdTranspSalidad,Transporte Internacional de Salida,FechaSalida,IdFecSalida,FechaEntrada,IdFecEntrada,IdNacionalidad,Pais,IdDeptoResidencia,Departamento,IdMotivo,Motivo,IdOcupacion,Ocupacion,IdNivelEstudio,Estudio,IdDestino,Destino,IdAlojamiento,Alojamiento,IdLugarIngreso,Lugar Ingreso,IdTranspIngreso,Transporte Internacional de Ingreso,IdTranspLocal,Trasporte Local,Estadia,Gente,GastoTotal,GastoAlojamiento,GastoAlimentacion,GastoTransporteInternac,GatoTransporteLocal,GastoCultural,GastoTours,GastoCompras,GastoResto,Coef,CoefTot
7,Fray Bentos,3,Terrestre Bus,2017-02-18,13563,2017-02-22,13567,1,Uruguay,21,Montevideo,6,Religion y Peregrinaciones,22,Religioso,4.0,Secundaria completa,10,Argentina,11,Otros,8,Paysandú,3,Terrestre Bus,0,Sin Datos,4,1,1700.0,0.0,626.32,0.0,328.07,0.0,0.0,0.0,745.61,156.7,156.7
3,Aeropuerto de Carrasco,1,Aereo,2017-02-28,13573,2017-03-14,13587,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",6.0,Terciaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,14,2,3654.0,758.16,224.64,2196.0,365.04,28.08,0.0,2250.0,28.08,116.24,232.48
10,Salto,2,Terrestre Auto,2024-04-28,16189,2024-05-08,16199,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,10,2,1800.0,0.0,649.78,0.0,681.87,168.19,0.0,300.17,0.0,254.24,508.47
7,Fray Bentos,2,Terrestre Auto,2022-12-27,15701,2022-12-28,15702,10,Argentina,12,Rio Negro,5,Tratamiento Salud,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,3,1150.0,151.88,141.39,0.0,0.0,0.0,0.0,668.6,188.14,156.02,468.07
4,Chuy,3,Terrestre Bus,2022-03-18,15417,2022-03-23,15422,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,4,Chuy,3,Terrestre Bus,3,Taxi - Bus,5,1,246.91,0.0,84.96,255.55,20.74,0.0,0.0,119.61,21.59,35.41,35.41
5,Carmelo,5,Maritimo - Fluvial,2025-07-11,16628,2025-07-21,16638,1,Uruguay,10,Colonia,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,5,Carmelo,5,Maritimo - Fluvial,4,Auto familiares / amigos,10,1,250.0,0.0,171.0,62.12,0.0,0.0,0.0,79.0,0.0,53.67,53.67
10,Salto,2,Terrestre Auto,2019-07-11,14436,2019-07-17,14442,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,6,3,2100.0,525.49,296.05,0.0,493.77,0.0,0.0,231.18,553.51,167.21,501.63
18,Río Branco,2,Terrestre Auto,2025-02-08,16475,2025-02-26,16493,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,20,Brasil,30,Vivienda arrendada X plataforma,18,Río Branco,2,Terrestre Auto,1,Auto propio,18,5,3500.0,1430.56,978.75,0.0,383.52,382.78,0.0,324.39,0.0,138.36,691.79
10,Salto,2,Terrestre Auto,2017-08-13,13739,2017-08-14,13740,1,Uruguay,60,Salto,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,0,Sin Datos,1,1,38.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,112.18,112.18
3,Aeropuerto de Carrasco,1,Aereo,2020-02-09,14649,2020-02-17,14657,1,Uruguay,20,Canelones,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,31,Chile,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,8,1,752.34,0.0,200.0,335.9,0.0,200.0,0.0,250.0,102.34,289.29,289.29
3,Aeropuerto de Carrasco,1,Aereo,2024-03-20,16150,2024-04-09,16170,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,20,Brasil,30,Vivienda arrendada X plataforma,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,20,3,3400.0,1300.0,1050.3,900.0,366.71,369.69,0.0,313.3,0.0,285.78,857.33
8,Paysandú,2,Terrestre Auto,2023-08-12,15929,2023-08-21,15938,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,9,4,1600.0,459.5,432.76,0.0,485.61,0.0,0.0,222.13,0.0,820.14,3280.57
3,Aeropuerto de Carrasco,1,Aereo,2023-05-06,15831,2023-05-13,15838,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,7,2,1046.8,855.0,90.43,1045.0,0.0,0.0,0.0,101.37,0.0,362.83,725.66
1,Colonia,5,Maritimo - Fluvial,2023-04-30,15825,2023-05-11,15836,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,5,Vivienda Arrendada,1,Colonia,5,Maritimo - Fluvial,2,Auto alquilado,11,4,4000.0,800.0,860.76,600.0,700.0,202.54,0.0,361.48,1075.22,399.93,1599.73
8,Paysandú,2,Terrestre Auto,2023-02-20,15756,2023-02-22,15758,1,Uruguay,61,Paysandu,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,2,3,256.23,0.0,43.93,0.0,52.33,0.0,0.0,103.98,55.98,406.25,1218.76
8,Paysandú,2,Terrestre Auto,2019-10-05,14522,2019-10-08,14525,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,2,162.34,0.0,34.93,0.0,34.18,0.0,0.0,64.93,28.29,294.69,589.37
8,Paysandú,2,Terrestre Auto,2023-11-10,16019,2023-11-10,16019,10,Argentina,61,Paysandu,10,Compras,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,11,Otros,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,2,91.01,0.0,55.62,0.0,35.39,0.0,0.0,0.0,0.0,119.73,239.46
8,Paysandú,2,Terrestre Auto,2018-03-23,13961,2018-03-26,13964,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,3,Estudiante,5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,1,400.0,0.0,100.0,0.0,60.0,100.0,0.0,81.73,58.27,348.24,348.24
1,Colonia,5,Maritimo - Fluvial,2017-01-30,13544,2017-02-03,13548,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",12,"Director, gerente",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,4,1,480.0,148.0,84.0,15.0,44.0,0.0,0.0,104.0,100.0,249.5,249.5
3,Aeropuerto de Carrasco,1,Aereo,2025-07-01,16618,2025-07-17,16634,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,40,Europa,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,16,3,2336.0,0.0,897.72,0.0,408.65,210.23,42.18,777.21,0.0,375.12,1125.36
3,Aeropuerto de Carrasco,1,Aereo,2024-10-08,16352,2024-10-16,16360,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,8,5,5352.04,1053.0,312.0,2318.0,78.0,0.0,200.0,3670.04,39.0,266.01,1330.03
3,Aeropuerto de Carrasco,1,Aereo,2018-02-07,13917,2018-02-10,13920,1,Uruguay,21,Montevideo,5,Tratamiento Salud,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,3,2,145.6,0.0,93.37,193.69,41.97,0.0,0.0,0.0,10.26,170.97,341.94
8,Paysandú,2,Terrestre Auto,2023-06-30,15886,2023-07-03,15889,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,3,456.13,80.47,76.17,98.58,86.51,0.0,0.0,117.29,95.69,918.89,2756.68
13,Rivera,2,Terrestre Auto,2022-12-08,15682,2022-12-10,15684,1,Uruguay,40,Durazno,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,1,Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,2,2,500.0,114.4,96.81,0.0,0.0,0.0,0.0,288.79,0.0,91.58,102.29
1,Colonia,5,Maritimo - Fluvial,2023-02-13,15749,2023-02-19,15755,1,Uruguay,20,Canelones,2,Visita familiares / amigos,3,Estudiante,5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,6,1,552.52,0.0,152.52,0.0,0.0,0.0,0.0,400.0,0.0,321.8,321.8
8,Paysandú,2,Terrestre Auto,2025-02-25,16492,2025-02-26,16493,1,Uruguay,61,Paysandu,3,Trabajo / Profesion,24,Trabajador Independiente,,,10,Argentina,31,Ninguno,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.88,475.88
3,Aeropuerto de Carrasco,1,Aereo,2017-10-04,13791,2017-10-07,13794,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,3,2,700.0,342.49,149.5,190.39,72.37,0.0,0.0,0.0,135.64,106.1,212.2
8,Paysandú,2,Terrestre Auto,2023-03-03,15767,2023-03-13,15777,1,Uruguay,11,Saqn Jose,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,10,3,894.87,0.0,308.4,0.0,364.17,79.83,0.0,142.47,0.0,553.19,1659.57
1,Colonia,5,Maritimo - Fluvial,2018-09-29,14151,2018-10-03,14155,1,Uruguay,10,Colonia,10,Compras,13,"Prof, Tecnico, Docente, Artista",7.0,Otros,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,4,1,249.35,0.0,113.62,54.73,0.0,0.0,0.0,135.73,0.0,259.32,259.32
8,Paysandú,2,Terrestre Auto,2023-02-10,15746,2023-02-10,15746,1,Uruguay,40,Durazno,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,11,Otros,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,1,100.0,0.0,17.46,0.0,0.0,0.0,0.0,82.54,0.0,406.25,406.25
1,Colonia,5,Maritimo - Fluvial,2019-10-20,14537,2019-10-23,14540,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,1,100.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,232.43,232.43
7,Fray Bentos,3,Terrestre Bus,2017-09-02,13759,2017-09-07,13764,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,5,2,273.26,0.0,172.95,211.0,13.84,69.18,0.0,0.0,17.3,90.02,180.04
13,Rivera,2,Terrestre Auto,2018-10-18,14170,2018-10-22,14174,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",6.0,Terciaria completa,20,Brasil,1,Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,4,2,630.0,250.0,250.0,0.0,100.0,0.0,0.0,0.0,30.0,69.26,138.52
13,Rivera,2,Terrestre Auto,2023-08-08,15925,2023-08-16,15933,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",21,"Militar, policia, Aduanero, Insp, bombero, Marinero",4.0,Secundaria completa,20,Brasil,2,Appart Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,8,5,1000.0,289.52,225.07,0.0,67.33,198.05,0.0,167.84,52.19,43.31,216.55
3,Aeropuerto de Carrasco,1,Aereo,2024-03-13,16143,2024-03-16,16146,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,27,Profesional dependiente,,,30,Paraguay,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,3,1,600.0,93.06,71.35,0.0,154.34,0.0,0.0,281.26,0.0,276.48,276.48
1,Colonia,5,Maritimo - Fluvial,2023-12-16,16055,2023-12-19,16058,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,2,455.0,165.79,50.0,225.0,49.47,0.0,0.0,170.0,19.74,184.16,368.31
15,Artigas,2,Terrestre Auto,2017-10-16,13803,2017-10-20,13807,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,20,Brasil,1,Hotel,15,Artigas,2,Terrestre Auto,1,Auto propio,4,2,306.46,117.23,51.17,0.0,24.77,65.43,0.0,47.85,0.0,94.96,189.93
8,Paysandú,2,Terrestre Auto,2025-07-13,16630,2025-07-14,16631,1,Uruguay,61,Paysandu,10,Compras,25,Trabajador dependiente,,,10,Argentina,31,Ninguno,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,1,64.6,0.0,0.0,0.0,11.45,0.0,0.0,53.16,0.0,445.65,445.65
8,Paysandú,2,Terrestre Auto,2019-03-30,14333,2019-04-05,14339,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,6,3,2250.0,720.0,600.0,0.0,195.0,121.26,0.0,196.36,417.38,428.52,1285.55
10,Salto,2,Terrestre Auto,2019-09-21,14508,2019-09-23,14510,1,Uruguay,60,Salto,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,2,2,109.02,0.0,46.33,0.0,27.25,0.0,0.0,35.43,0.0,170.82,341.64
8,Paysandú,2,Terrestre Auto,2023-12-16,16055,2023-12-20,16059,1,Uruguay,40,Durazno,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,4,4,1003.94,254.43,228.99,0.0,50.89,50.89,0.0,178.1,240.64,844.41,3377.63
8,Paysandú,3,Terrestre Bus,2018-08-26,14117,2018-08-29,14120,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,12,"Director, gerente",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,3,Terrestre Bus,3,Taxi - Bus,3,1,273.54,60.47,34.19,59.69,16.22,0.0,0.0,54.62,108.04,529.01,529.01
3,Aeropuerto de Carrasco,1,Aereo,2020-01-21,14630,2020-01-23,14632,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,5,Ninguno,2,1,152.87,0.0,33.64,0.0,7.2,0.0,0.0,96.12,15.91,237.37,237.37
1,Colonia,5,Maritimo - Fluvial,2024-03-14,16144,2024-03-16,16146,1,Uruguay,21,Montevideo,7,Otros,27,Profesional dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,2,1,280.08,100.0,55.98,119.92,59.52,0.0,0.0,0.0,64.57,201.25,201.25
13,Rivera,2,Terrestre Auto,2017-01-09,13523,2017-01-16,13530,1,Uruguay,53,Rivera,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,0,Sin Datos,7,4,540.0,160.0,250.0,0.0,100.0,0.0,0.0,0.0,30.0,40.66,162.64
3,Aeropuerto de Carrasco,1,Aereo,2018-04-26,13995,2018-05-04,14003,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,8,3,1774.65,985.86,292.11,1998.88,78.69,0.0,0.0,387.0,30.98,211.05,633.15
7,Fray Bentos,2,Terrestre Auto,2024-07-19,16271,2024-07-22,16274,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,3,2,900.0,216.0,180.0,0.0,128.23,89.41,0.0,159.58,126.78,304.72,609.43
1,Colonia,5,Maritimo - Fluvial,2017-04-25,13629,2017-05-05,13639,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,10,1,600.0,0.0,188.01,38.0,0.0,0.0,0.0,60.49,351.5,225.52,225.52
7,Fray Bentos,3,Terrestre Bus,2025-04-01,16527,2025-04-06,16532,1,Uruguay,20,Canelones,2,Visita familiares / amigos,24,Trabajador Independiente,,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,5,3,756.43,0.0,354.58,297.84,0.0,178.79,0.0,0.0,223.06,173.83,521.49
10,Salto,2,Terrestre Auto,2017-06-06,13671,2017-06-07,13672,1,Uruguay,60,Salto,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,0,Sin Datos,1,4,123.4,0.0,0.0,0.0,41.13,0.0,0.0,0.0,82.26,112.3,449.21
10,Salto,2,Terrestre Auto,2023-09-09,15957,2023-09-27,15975,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",6.0,Terciaria completa,30,Paraguay,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,18,2,1200.0,0.0,297.79,0.0,624.72,81.83,0.0,195.66,0.0,385.71,771.42
1,Colonia,5,Maritimo - Fluvial,2019-02-17,14292,2019-02-20,14295,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,3,1,174.89,105.0,69.89,67.46,0.0,0.0,0.0,0.0,0.0,227.14,227.14
5,Carmelo,5,Maritimo - Fluvial,2018-08-17,14108,2018-08-20,14111,1,Uruguay,20,Canelones,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,5,Carmelo,5,Maritimo - Fluvial,4,Auto familiares / amigos,3,1,143.65,0.0,97.43,126.18,46.22,0.0,0.0,0.0,0.0,83.6,83.6
1,Colonia,5,Maritimo - Fluvial,2017-11-04,13822,2017-11-08,13826,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,12,"Director, gerente",5.0,Terciaria incompleta,10,Argentina,1,Hotel,8,Paysandú,3,Terrestre Bus,3,Taxi - Bus,4,1,340.27,110.52,60.6,25.25,26.62,0.0,0.0,59.91,82.62,209.75,209.75
7,Fray Bentos,2,Terrestre Auto,2018-09-21,14143,2018-10-02,14154,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,10,Argentina,5,Vivienda Arrendada,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,11,3,2000.0,600.0,300.0,0.0,181.1,97.59,0.0,300.0,521.31,180.81,542.42
8,Paysandú,6,Otros,2024-05-13,16204,2024-05-13,16204,1,Uruguay,61,Paysandu,10,Compras,25,Trabajador dependiente,,,10,Argentina,31,Ninguno,8,Paysandú,6,Otros,1,Auto propio,1,2,25.96,0.0,0.0,0.0,0.0,0.0,0.0,25.96,0.0,255.95,511.9
7,Fray Bentos,2,Terrestre Auto,2023-05-13,15838,2023-05-15,15840,1,Uruguay,12,Rio Negro,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,2,2,700.55,0.0,101.56,0.0,117.55,131.44,0.0,350.0,0.0,237.38,474.75
8,Paysandú,2,Terrestre Auto,2019-07-13,14438,2019-07-17,14442,1,Uruguay,40,Durazno,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",5.0,Terciaria incompleta,10,Argentina,2,Appart Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,4,4,650.0,200.0,200.0,50.0,76.5,34.01,0.0,53.73,85.76,354.45,1417.81
10,Salto,2,Terrestre Auto,2023-02-27,15763,2023-03-03,15767,1,Uruguay,43,Tacuarembo,2,Visita familiares / amigos,2,Ama de casa,3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,4,2,715.89,0.0,153.65,0.0,181.43,0.0,0.0,177.45,203.37,299.89,599.78
8,Paysandú,2,Terrestre Auto,2025-05-16,16572,2025-05-19,16575,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,10,Argentina,30,Vivienda arrendada X plataforma,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,2,600.0,185.78,163.09,0.0,0.0,0.0,0.0,251.13,0.0,364.14,728.29
10,Salto,2,Terrestre Auto,2019-09-09,14496,2019-09-11,14498,1,Uruguay,60,Salto,10,Compras,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,2,2,616.47,100.0,80.0,0.0,30.0,0.0,0.0,250.0,156.47,170.82,341.64
13,Rivera,2,Terrestre Auto,2023-02-06,15742,2023-02-15,15751,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,20,Brasil,2,Appart Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,9,6,1250.0,500.0,300.0,0.0,200.0,100.0,0.0,113.62,36.38,390.13,2340.78
7,Fray Bentos,2,Terrestre Auto,2019-10-24,14541,2019-10-30,14547,1,Uruguay,12,Rio Negro,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,6,1,500.0,0.0,141.53,0.0,141.12,0.0,0.0,102.71,114.64,116.83,116.83
7,Fray Bentos,3,Terrestre Bus,2018-05-27,14026,2018-06-04,14034,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,31,Chile,1,Hotel,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,8,2,1719.91,602.76,178.59,574.0,44.65,278.57,0.0,567.74,47.59,102.02,204.04
1,Colonia,5,Maritimo - Fluvial,2018-04-28,13997,2018-05-03,14002,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,5,2,924.97,300.0,236.48,170.0,30.0,148.86,0.0,0.0,209.62,280.93,561.87
2,Puerto de montevideo,5,Maritimo - Fluvial,2023-05-20,15845,2023-05-25,15850,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,5,Vivienda Arrendada,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,5,1,326.95,200.0,126.95,154.4,0.0,0.0,0.0,0.0,0.0,256.53,256.53
13,Rivera,2,Terrestre Auto,2017-09-29,13786,2017-10-02,13789,1,Uruguay,53,Rivera,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,1,Auto propio,3,3,213.31,0.0,102.12,0.0,81.69,0.0,0.0,29.5,0.0,32.57,97.72
10,Salto,2,Terrestre Auto,2017-01-13,13527,2017-01-25,13539,1,Uruguay,60,Salto,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,0,Sin Datos,12,3,7125.0,0.0,900.0,0.0,360.0,0.0,0.0,177.0,5688.0,96.18,288.53
10,Salto,2,Terrestre Auto,2018-03-05,13943,2018-03-08,13946,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,3,2,450.0,200.0,100.0,0.0,40.0,55.01,0.0,0.0,54.99,245.68,491.36
